"CONTACT_ID","AGE","FAMILYSIZE","YEAREXPERIENCE","ANNUALINCOME","EDUCATIONLEVEL_ID","NETPRICE_PRO11_AMT","NETPRICE_PRO12_AMT","NETPRICE_PRO13_AMT","NETPRICE_PRO14_AMT","NETPRICE_PRO15_AMT","NETPRICE_PRO16_AMT","NETPRICE_PRO17_AMT"
1441,51,4,26,34,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1442,55,4,31,73,2,0.0,0.0,0.0,16.0,0.0,0.0,0.0
1443,62,3,37,90,1,0.0,0.0,0.0,5.0,0.0,1.0,0.0
1444,35,4,10,23,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1445,53,2,27,145,3,294.0,0.0,1.0,61.0,1.0,1.0,1.0
1446,33,4,7,54,1,141.0,1.0,0.0,2.0,0.0,0.0,0.0
1447,43,3,17,49,2,103.0,0.0,0.0,22.0,1.0,1.0,0.0
1448,58,1,32,51,2,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1449,63,4,38,8,2,0.0,0.0,0.0,6.0,0.0,1.0,0.0
1450,31,1,6,62,1,0.0,1.0,0.0,10.0,0.0,1.0,0.0
1451,36,1,6,25,3,0.0,0.0,0.0,6.7,0.0,1.0,0.0
1452,30,2,0,63,3,0.0,0.0,0.0,17.5,0.0,1.0,0.0
1453,59,2,34,24,3,86.0,0.0,0.0,2.0,0.0,1.0,0.0
1454,28,1,2,11,2,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1455,59,1,34,23,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1456,47,1,22,33,3,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1457,47,1,21,83,1,97.0,0.0,0.0,38.0,0.0,0.0,1.0
1458,56,3,30,39,1,131.0,0.0,0.0,14.0,1.0,0.0,0.0
1459,41,3,17,138,2,0.0,0.0,0.0,69.0,0.0,1.0,1.0
1460,25,3,1,113,1,0.0,0.0,0.0,25.0,1.0,0.0,0.0
1461,30,4,5,125,3,0.0,0.0,1.0,5.0,0.0,1.0,1.0
1462,50,1,24,195,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1463,34,3,9,105,3,0.0,1.0,0.0,12.0,0.0,0.0,0.0
1464,44,2,18,75,1,0.0,0.0,0.0,35.0,0.0,1.0,1.0
1465,36,2,9,40,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1466,39,3,14,61,3,137.0,0.0,0.0,5.0,0.0,1.0,0.0
1467,54,2,24,75,3,0.0,0.0,0.0,45.0,0.0,0.0,0.0
1468,33,1,8,122,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1469,39,3,14,75,1,0.0,0.0,0.0,30.0,1.0,0.0,0.0
1470,41,4,15,59,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1471,40,3,13,24,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1472,29,3,3,175,3,329.0,0.0,0.0,33.0,0.0,1.0,1.0
1473,51,2,27,39,1,182.0,0.0,0.0,8.0,1.0,0.0,0.0
1474,54,2,30,145,1,0.0,1.0,0.0,68.0,0.0,0.0,0.0
1475,47,4,22,24,2,142.0,0.0,0.0,4.0,0.0,1.0,0.0
1476,53,3,28,20,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1477,30,1,5,85,2,0.0,0.0,0.0,26.0,0.0,1.0,0.0
1478,28,3,3,65,3,0.0,1.0,0.0,26.0,0.0,0.0,0.0
1479,60,4,35,191,3,0.0,0.0,0.0,56.0,0.0,0.0,1.0
1480,51,2,26,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1481,63,2,37,40,3,167.0,0.0,0.0,10.0,0.0,0.0,0.0
1482,38,3,13,54,2,196.0,0.0,0.0,7.0,0.0,0.0,0.0
1483,59,1,35,95,1,0.0,0.0,0.0,38.0,1.0,1.0,0.0
1484,53,4,29,94,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1485,31,4,5,79,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1486,41,3,17,48,3,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1487,25,4,1,70,1,0.0,1.0,0.0,26.0,0.0,1.0,0.0
1488,27,3,3,40,2,111.0,0.0,0.0,1.0,0.0,1.0,0.0
1489,50,4,24,44,1,0.0,0.0,0.0,18.0,1.0,1.0,0.0
1490,50,1,25,43,3,137.0,0.0,0.0,14.0,0.0,1.0,0.0
1491,43,1,18,29,3,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1492,50,3,24,188,1,184.0,0.0,0.0,13.0,1.0,0.0,1.0
1493,46,1,20,114,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1494,30,3,6,52,2,0.0,0.0,0.0,7.0,0.0,1.0,0.0
1495,42,1,16,13,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1496,42,3,17,95,3,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1497,29,1,3,84,3,0.0,0.0,0.0,29.0,0.0,1.0,0.0
1498,38,1,14,49,1,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1499,51,1,25,181,1,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1500,35,1,10,182,2,229.0,0.0,1.0,3.0,1.0,1.0,1.0
1501,37,2,13,70,1,0.0,0.0,0.0,27.0,0.0,0.0,0.0
1502,47,3,21,79,1,185.0,0.0,0.0,11.0,1.0,1.0,0.0
1503,55,4,29,61,2,0.0,0.0,0.0,28.0,1.0,1.0,0.0
1504,65,2,41,121,1,0.0,0.0,0.0,21.0,0.0,1.0,0.0
1505,58,3,33,34,1,83.0,0.0,0.0,2.0,0.0,1.0,0.0
1506,54,1,28,183,1,442.0,0.0,0.0,10.0,0.0,0.0,0.0
1507,52,1,28,51,3,0.0,1.0,0.0,16.0,1.0,0.0,0.0
1508,28,3,2,70,3,0.0,0.0,0.0,3.0,1.0,0.0,0.0
1509,32,1,8,39,1,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1510,51,3,24,84,2,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1511,43,1,18,122,1,0.0,0.0,0.0,70.0,1.0,1.0,0.0
1512,42,1,18,145,1,132.0,0.0,0.0,17.0,1.0,1.0,0.0
1513,42,2,17,98,1,0.0,0.0,0.0,4.0,1.0,1.0,0.0
1514,41,1,16,79,3,233.0,0.0,0.0,10.0,0.0,1.0,0.0
1515,34,2,8,38,3,0.0,0.0,0.0,20.0,1.0,1.0,0.0
1516,30,3,6,49,2,196.0,0.0,0.0,7.0,1.0,0.0,0.0
1517,32,1,7,38,1,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1518,46,4,20,91,3,0.0,0.0,0.0,26.0,0.0,0.0,0.0
1519,38,4,12,29,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1520,37,2,13,172,1,0.0,0.0,0.0,65.0,0.0,0.0,0.0
1521,32,2,8,104,1,0.0,0.0,0.0,37.0,1.0,0.0,1.0
1522,35,1,9,58,1,0.0,0.0,0.0,25.0,1.0,1.0,0.0
1523,30,2,5,171,2,0.0,0.0,0.0,19.0,0.0,0.0,1.0
1524,30,3,4,73,1,0.0,0.0,1.0,33.0,1.0,1.0,1.0
1525,58,1,32,191,1,0.0,0.0,0.0,29.0,0.0,0.0,0.0
1526,57,2,27,90,3,0.0,0.0,0.0,45.0,0.0,1.0,0.0
1527,34,3,9,55,1,0.0,1.0,1.0,23.0,1.0,1.0,0.0
1528,31,1,4,28,2,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1529,39,1,14,42,3,0.0,0.0,0.0,25.0,0.0,1.0,0.0
1530,57,1,33,9,2,91.0,1.0,0.0,1.0,0.0,1.0,0.0
1531,47,1,21,65,2,0.0,1.0,0.0,15.0,0.0,1.0,0.0
1532,51,4,26,134,3,0.0,1.0,1.0,45.0,0.0,1.0,1.0
1533,30,4,6,83,1,0.0,1.0,0.0,34.0,0.0,1.0,0.0
1534,55,3,28,38,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1535,32,4,6,13,1,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1536,32,3,7,143,3,0.0,0.0,0.0,29.0,0.0,1.0,1.0
1537,44,4,20,75,1,0.0,0.0,0.0,19.0,0.0,0.0,0.0
1538,33,1,7,120,3,0.0,0.0,0.0,32.0,0.0,1.0,1.0
1539,49,1,24,91,2,0.0,0.0,0.0,28.0,0.0,0.0,0.0
1540,32,2,6,99,3,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1541,31,1,7,71,1,78.0,1.0,0.0,1.0,0.0,0.0,0.0
1542,37,1,13,111,2,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1543,41,1,15,108,1,0.0,0.0,0.0,52.0,0.0,0.0,0.0
1544,56,1,32,158,1,0.0,0.0,0.0,74.0,0.0,0.0,0.0
1545,55,3,31,81,1,0.0,0.0,0.0,26.7,0.0,1.0,0.0
1546,49,2,23,12,3,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1547,63,2,37,21,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1548,55,4,30,55,1,215.0,0.0,0.0,9.0,1.0,1.0,0.0
1549,59,1,35,42,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1550,41,2,16,81,1,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1551,49,4,25,13,1,87.0,0.0,0.0,2.0,0.0,0.0,0.0
1552,48,1,23,132,1,157.0,0.0,0.0,6.0,0.0,0.0,0.0
1553,41,1,16,99,3,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1554,50,4,26,23,1,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1555,28,1,1,40,2,0.0,1.0,0.0,20.0,0.0,1.0,0.0
1556,36,3,11,181,1,0.0,0.0,0.0,14.0,0.0,0.0,1.0
1557,38,2,14,112,1,394.0,0.0,0.0,22.0,0.0,0.0,0.0
1558,34,2,9,138,1,227.0,0.0,0.0,78.0,0.0,1.0,0.0
1559,41,3,17,94,2,327.0,1.0,1.0,38.0,0.0,1.0,1.0
1560,43,1,19,113,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1561,30,4,5,112,2,0.0,0.0,0.0,50.0,1.0,0.0,1.0
1562,37,2,12,190,1,475.0,0.0,0.0,30.0,0.0,1.0,0.0
1563,62,1,37,38,3,0.0,0.0,0.0,11.0,0.0,1.0,0.0
1564,40,1,16,32,3,158.0,0.0,0.0,14.0,0.0,1.0,0.0
1565,35,3,10,104,2,0.0,0.0,0.0,6.0,1.0,0.0,0.0
1566,64,1,40,43,2,0.0,0.0,0.0,19.0,0.0,1.0,0.0
1567,49,3,24,45,2,0.0,1.0,0.0,17.0,0.0,1.0,0.0
1568,24,2,0,35,2,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1569,36,4,10,42,2,0.0,0.0,0.0,12.0,1.0,1.0,0.0
1570,29,1,4,58,2,0.0,0.0,0.0,8.0,1.0,1.0,0.0
1571,29,4,3,103,1,0.0,0.0,0.0,34.0,0.0,1.0,1.0
1572,28,1,3,71,2,149.0,1.0,1.0,33.0,0.0,1.0,1.0
1573,33,1,7,14,2,98.0,0.0,0.0,4.0,0.0,1.0,0.0
1574,36,3,11,98,3,0.0,1.0,0.0,12.0,1.0,0.0,0.0
1575,42,1,17,90,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1576,25,4,0,65,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0
1577,28,4,2,19,1,0.0,0.0,0.0,4.0,1.0,1.0,0.0
1578,50,3,25,35,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1579,34,4,9,71,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1580,43,3,19,31,1,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1581,62,4,38,43,2,0.0,0.0,0.0,12.0,0.0,1.0,0.0
1582,61,1,36,24,2,87.0,1.0,0.0,15.0,0.0,0.0,0.0
1583,45,2,19,58,3,0.0,1.0,0.0,4.0,1.0,0.0,0.0
1584,42,2,17,115,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1585,39,2,15,168,1,152.0,1.0,0.0,80.0,0.0,0.0,0.0
1586,29,1,5,128,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
1587,45,1,20,138,1,0.0,0.0,0.0,70.0,1.0,0.0,0.0
1588,58,3,32,81,2,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1589,29,4,3,41,3,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1590,32,2,7,123,2,0.0,0.0,0.0,29.0,0.0,1.0,1.0
1591,37,2,13,71,1,94.0,0.0,0.0,27.0,0.0,1.0,0.0
1592,48,1,23,8,3,0.0,0.0,0.0,4.0,1.0,0.0,0.0
1593,40,2,14,42,1,101.0,0.0,0.0,7.0,0.0,1.0,0.0
1594,29,2,4,62,1,184.0,0.0,0.0,25.0,0.0,1.0,0.0
1595,36,4,12,22,1,91.0,1.0,0.0,10.0,0.0,1.0,0.0
1596,35,4,8,38,2,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1597,35,4,11,24,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1598,62,3,37,50,1,0.0,0.0,0.0,24.0,0.0,1.0,0.0
1599,26,4,1,190,2,197.0,0.0,0.0,13.0,0.0,1.0,1.0
1600,32,2,7,94,1,0.0,0.0,0.0,31.0,0.0,1.0,0.0
1601,63,4,37,165,3,0.0,0.0,0.0,51.0,0.0,0.0,1.0
1602,38,4,12,43,2,0.0,0.0,0.0,12.0,1.0,0.0,0.0
1603,50,1,26,48,2,0.0,0.0,0.0,16.0,1.0,0.0,0.0
1604,46,3,21,52,2,228.0,0.0,0.0,27.0,1.0,0.0,0.0
1605,50,4,24,84,1,0.0,0.0,0.0,49.0,0.0,1.0,0.0
1606,61,1,36,131,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0
1607,34,4,8,44,1,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1608,27,4,2,78,1,87.0,0.0,0.0,2.0,0.0,0.0,0.0
1609,61,4,36,15,2,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1610,45,4,20,38,3,144.0,0.0,0.0,19.0,1.0,1.0,0.0
1611,50,1,25,84,3,0.0,1.0,0.0,13.0,0.0,1.0,0.0
1612,44,1,20,122,1,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1613,62,2,36,98,1,0.0,0.0,0.0,28.0,0.0,0.0,0.0
1614,45,3,18,80,2,0.0,0.0,0.0,26.7,0.0,0.0,0.0
1615,41,2,17,165,1,0.0,0.0,0.0,80.0,0.0,1.0,0.0
1616,30,2,5,121,1,0.0,0.0,0.0,33.0,1.0,0.0,0.0
1617,61,3,37,20,2,94.0,0.0,0.0,4.0,0.0,0.0,0.0
1618,45,1,19,11,1,91.0,0.0,0.0,2.0,0.0,0.0,0.0
1619,59,1,35,45,3,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1620,30,2,6,118,2,0.0,0.0,0.0,28.0,0.0,0.0,1.0
1621,60,2,36,14,1,109.0,0.0,0.0,3.0,1.0,1.0,0.0
1622,39,3,13,30,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1623,56,1,30,45,1,98.0,0.0,0.0,2.0,0.0,0.0,0.0
1624,56,3,32,80,1,0.0,0.0,0.0,26.7,0.0,1.0,0.0
1625,27,4,1,25,2,0.0,0.0,0.0,3.0,1.0,1.0,0.0
1626,66,1,41,144,1,0.0,1.0,1.0,25.0,1.0,1.0,0.0
1627,43,4,19,84,3,297.0,0.0,0.0,2.0,0.0,1.0,0.0
1628,53,2,29,22,1,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1629,44,3,18,33,1,0.0,0.0,0.0,15.0,1.0,1.0,0.0
1630,54,4,28,60,3,0.0,0.0,0.0,26.0,0.0,0.0,0.0
1631,31,4,6,81,2,116.0,0.0,0.0,22.0,0.0,1.0,0.0
1632,38,1,13,169,3,0.0,0.0,1.0,68.0,1.0,1.0,1.0
1633,28,2,2,63,3,0.0,0.0,0.0,16.0,0.0,1.0,0.0
1634,51,2,26,12,3,109.0,0.0,0.0,7.0,1.0,1.0,0.0
1635,52,4,27,15,1,101.0,0.0,0.0,8.0,0.0,0.0,0.0
1636,64,1,38,39,3,0.0,1.0,1.0,5.0,1.0,1.0,0.0
1637,29,4,4,44,2,0.0,0.0,0.0,20.0,0.0,1.0,0.0
1638,34,1,10,110,1,0.0,0.0,0.0,40.0,0.0,1.0,0.0
1639,33,3,8,130,2,99.0,0.0,0.0,63.0,1.0,0.0,1.0
1640,46,1,21,41,3,128.0,0.0,0.0,14.0,0.0,1.0,0.0
1641,48,1,22,59,3,241.0,0.0,0.0,14.0,0.0,1.0,0.0
1642,52,2,28,39,1,0.0,0.0,0.0,8.0,0.0,1.0,0.0
1643,44,4,19,35,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1644,51,1,27,80,2,0.0,0.0,0.0,26.0,1.0,1.0,0.0
1645,47,1,20,81,2,0.0,0.0,0.0,26.7,0.0,1.0,0.0
1646,39,2,13,31,3,0.0,0.0,0.0,8.0,0.0,0.0,0.0
1647,42,4,17,93,3,0.0,0.0,0.0,19.0,0.0,0.0,0.0
1648,57,4,33,45,1,204.0,0.0,0.0,15.0,0.0,1.0,0.0
1649,36,2,12,40,3,0.0,0.0,0.0,6.0,1.0,1.0,0.0
1650,27,2,1,80,3,185.0,0.0,0.0,16.0,1.0,1.0,0.0
1651,31,1,7,20,3,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1652,63,1,37,41,3,0.0,0.0,0.0,5.0,1.0,0.0,0.0
1653,34,1,8,31,1,104.0,0.0,0.0,3.0,1.0,1.0,0.0
1654,52,4,27,35,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1655,57,3,31,40,3,137.0,0.0,0.0,14.0,1.0,1.0,0.0
1656,63,1,39,84,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1657,26,2,1,53,3,0.0,0.0,0.0,16.0,0.0,1.0,0.0
1658,35,4,5,85,3,0.0,0.0,0.0,40.0,0.0,1.0,0.0
1659,58,2,33,138,1,0.0,0.0,0.0,39.0,0.0,1.0,0.0
1660,32,2,2,71,3,108.0,0.0,0.0,17.5,0.0,0.0,0.0
1661,64,1,39,113,3,0.0,0.0,0.0,8.0,1.0,0.0,0.0
1662,50,2,23,23,2,0.0,1.0,0.0,10.0,0.0,0.0,0.0
1663,34,3,9,62,1,0.0,0.0,0.0,23.0,0.0,0.0,0.0
1664,36,4,11,14,3,100.0,0.0,0.0,2.0,1.0,1.0,0.0
1665,43,2,18,60,3,0.0,0.0,0.0,22.0,1.0,0.0,0.0
1666,28,3,4,94,1,236.0,0.0,0.0,8.0,0.0,1.0,0.0
1667,64,3,39,83,2,0.0,0.0,0.0,18.0,0.0,1.0,0.0
1668,60,3,35,130,3,437.0,0.0,1.0,63.0,1.0,1.0,1.0
1669,62,4,37,61,1,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1670,27,2,2,92,1,178.0,0.0,0.0,31.0,0.0,1.0,0.0
1671,42,2,16,20,3,117.0,0.0,0.0,8.0,1.0,1.0,0.0
1672,45,2,20,194,1,428.0,0.0,0.0,88.0,0.0,0.0,0.0
1673,36,1,10,74,1,0.0,0.0,0.0,25.0,1.0,0.0,0.0
1674,48,2,22,84,3,145.0,0.0,0.0,4.0,0.0,0.0,0.0
1675,65,3,40,98,2,333.0,0.0,0.0,18.0,0.0,0.0,0.0
1676,39,3,15,52,1,0.0,0.0,0.0,23.3,0.0,1.0,0.0
1677,51,1,26,55,2,236.0,0.0,0.0,13.0,1.0,0.0,0.0
1678,30,4,6,64,1,117.0,0.0,0.0,34.0,0.0,0.0,0.0
1679,65,1,40,128,1,162.0,0.0,0.0,25.0,0.0,1.0,0.0
1680,38,4,13,113,2,0.0,0.0,0.0,17.0,1.0,0.0,1.0
1681,29,3,3,50,2,0.0,0.0,0.0,11.0,1.0,0.0,0.0
1682,42,4,18,54,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1683,63,1,38,129,1,366.0,0.0,0.0,9.0,0.0,1.0,0.0
1684,46,4,21,82,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1685,62,4,38,100,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
1686,58,4,34,44,1,0.0,1.0,0.0,22.0,0.0,0.0,0.0
1687,56,4,30,164,2,234.0,0.0,1.0,5.0,1.0,1.0,1.0
1688,56,2,31,81,1,121.0,0.0,0.0,37.0,1.0,1.0,0.0
1689,34,1,10,71,1,257.0,0.0,0.0,1.0,1.0,1.0,0.0
1690,42,1,17,28,3,90.0,0.0,0.0,5.0,0.0,0.0,0.0
1691,30,3,6,80,1,219.0,0.0,0.0,15.0,0.0,1.0,0.0
1692,61,4,35,90,2,0.0,0.0,0.0,19.0,0.0,1.0,0.0
1693,38,1,14,74,2,0.0,0.0,0.0,36.0,1.0,1.0,0.0
1694,50,2,25,14,3,0.0,1.0,0.0,7.0,0.0,1.0,0.0
1695,61,2,36,23,2,103.0,0.0,0.0,5.0,0.0,1.0,0.0
1696,41,1,17,153,1,337.0,0.0,0.0,17.0,1.0,0.0,0.0
1697,42,3,16,38,3,0.0,0.0,0.0,9.0,0.0,0.0,0.0
1698,29,2,5,112,2,382.0,1.0,0.0,20.0,0.0,0.0,0.0
1699,51,1,26,145,1,397.0,0.0,0.0,81.0,1.0,0.0,0.0
1700,32,2,6,28,2,88.0,0.0,0.0,3.0,0.0,1.0,0.0
1701,34,4,9,31,3,0.0,0.0,0.0,11.0,1.0,1.0,0.0
1702,26,1,2,195,1,0.0,0.0,0.0,63.3,1.0,1.0,0.0
1703,54,3,24,50,3,0.0,0.0,0.0,20.0,1.0,1.0,0.0
1704,38,4,14,71,3,0.0,0.0,0.0,20.0,0.0,0.0,0.0
1705,62,3,36,21,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0
1706,37,2,11,35,3,125.0,0.0,0.0,8.0,0.0,0.0,0.0
1707,46,1,21,42,1,0.0,0.0,0.0,24.0,1.0,1.0,0.0
1708,52,4,27,78,3,141.0,0.0,0.0,36.0,0.0,1.0,0.0
1709,32,4,6,73,2,0.0,0.0,0.0,22.0,0.0,0.0,0.0
1710,49,2,25,53,3,181.0,0.0,0.0,10.0,0.0,0.0,0.0
1711,28,2,3,51,3,123.0,0.0,0.0,16.0,0.0,0.0,0.0
1712,55,2,30,40,3,0.0,0.0,0.0,23.0,0.0,1.0,0.0
1713,52,1,26,178,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1714,32,2,6,35,1,0.0,0.0,0.0,3.0,1.0,0.0,0.0
1715,31,1,7,192,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1716,27,1,3,123,1,0.0,0.0,0.0,54.0,0.0,0.0,0.0
1717,32,2,5,48,2,0.0,1.0,1.0,16.7,1.0,1.0,0.0
1718,52,3,26,45,2,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1719,52,1,28,15,1,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1720,50,1,24,79,1,120.0,0.0,0.0,3.0,0.0,1.0,0.0
1721,32,4,5,63,2,0.0,1.0,0.0,20.0,0.0,1.0,0.0
1722,61,2,35,30,3,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1723,60,4,36,145,1,380.0,0.0,0.0,69.0,1.0,0.0,1.0
1724,28,3,4,32,2,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1725,34,2,9,64,1,224.0,0.0,0.0,1.0,1.0,1.0,0.0
1726,31,1,7,84,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1727,31,1,5,21,2,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1728,62,4,38,99,2,0.0,0.0,0.0,17.0,0.0,1.0,0.0
1729,47,2,22,35,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1730,50,1,24,180,1,0.0,0.0,0.0,17.0,1.0,1.0,0.0
1731,36,1,12,42,1,0.0,0.0,0.0,13.3,0.0,1.0,0.0
1732,26,4,0,179,2,0.0,0.0,0.0,21.0,0.0,0.0,1.0
1733,51,4,27,42,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1734,52,2,25,180,2,297.0,0.0,0.0,90.0,0.0,1.0,1.0
1735,35,4,11,82,1,0.0,0.0,0.0,34.0,0.0,0.0,0.0
1736,42,2,16,55,1,149.0,0.0,0.0,7.0,0.0,0.0,0.0
1737,36,2,12,79,1,0.0,0.0,0.0,22.0,0.0,1.0,0.0
1738,41,2,17,48,3,215.0,0.0,0.0,6.0,1.0,0.0,0.0
1739,49,1,25,93,1,0.0,1.0,0.0,27.0,0.0,1.0,0.0
1740,57,2,32,23,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1741,44,3,20,50,1,200.0,0.0,0.0,23.3,0.0,0.0,0.0
1742,60,2,34,85,1,0.0,0.0,0.0,20.0,0.0,1.0,0.0
1743,38,1,14,35,2,97.0,0.0,0.0,15.0,0.0,1.0,0.0
1744,26,3,2,171,2,0.0,0.0,0.0,60.0,0.0,1.0,1.0
1745,29,4,2,29,2,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1746,59,1,35,84,3,0.0,0.0,0.0,18.0,1.0,1.0,0.0
1747,51,4,27,20,2,0.0,0.0,0.0,5.0,0.0,1.0,0.0
1748,50,1,25,14,3,0.0,0.0,0.0,4.0,1.0,1.0,0.0
1749,35,1,10,179,1,357.0,0.0,0.0,86.0,0.0,0.0,0.0
1750,61,1,37,48,1,158.0,0.0,0.0,8.0,0.0,1.0,0.0
1751,42,1,16,74,1,0.0,0.0,0.0,28.0,0.0,1.0,0.0
1752,55,1,29,53,1,0.0,0.0,0.0,14.0,0.0,0.0,0.0
1753,50,1,25,83,2,0.0,0.0,0.0,28.0,1.0,1.0,0.0
1754,64,2,40,171,1,433.0,0.0,0.0,21.0,0.0,0.0,0.0
1755,54,4,28,85,1,0.0,0.0,0.0,49.0,0.0,1.0,0.0
1756,50,4,26,38,2,0.0,0.0,0.0,9.0,0.0,1.0,0.0
1757,31,3,5,85,1,157.0,0.0,0.0,16.0,1.0,1.0,0.0
1758,32,1,8,79,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1759,44,4,19,69,1,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1760,60,3,35,43,3,0.0,0.0,0.0,9.0,1.0,1.0,0.0
1761,60,2,34,33,1,101.0,0.0,0.0,3.0,0.0,1.0,0.0
1762,62,3,38,42,3,149.0,0.0,0.0,1.0,1.0,0.0,0.0
1763,46,4,21,40,3,122.0,0.0,0.0,19.0,0.0,1.0,0.0
1764,57,1,33,43,3,0.0,0.0,0.0,18.0,0.0,0.0,0.0
1765,30,4,5,20,3,117.0,0.0,0.0,5.0,0.0,0.0,0.0
1766,58,3,32,65,1,222.0,0.0,0.0,25.0,0.0,1.0,0.0
1767,39,3,13,139,1,483.0,0.0,0.0,34.0,0.0,1.0,1.0
1768,60,3,35,135,3,0.0,0.0,0.0,3.0,0.0,1.0,1.0
1769,59,3,34,84,3,0.0,0.0,0.0,16.0,0.0,1.0,0.0
1770,50,1,26,179,3,0.0,0.0,0.0,29.0,1.0,0.0,1.0
1771,63,4,39,45,2,86.0,0.0,0.0,13.0,0.0,0.0,0.0
1772,27,2,3,109,1,0.0,0.0,0.0,25.0,0.0,1.0,0.0
1773,54,4,29,34,3,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1774,62,1,37,162,1,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1775,60,2,34,105,1,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1776,38,3,12,22,2,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1777,34,2,8,82,1,178.0,0.0,0.0,18.0,1.0,1.0,0.0
